fid,name,type,prefab,worldX,worldY,locationID,terrainX,terrainY,region,gisX,gixY,rotYaxis,climate,color,sink,heightOffset
131101,Rocks,1,WOD_Rocks_Flat_Brown_Medium_02,596,432,5961443272,14,72,Alik'r Desert,596.109375,-432.4375,-15,Desert,Brown,0.5,
131102,Rocks,1,WOD_Rocks_Flat_Brown_Medium_03,569,396,56910739628,107,28,Alik'r Desert,569.8359375,-396.78125,-83,Desert,Brown,0.5,
131103,Rocks,1,WOD_Rocks_Flat_Brown_Medium_04,533,409,53311240901,112,1,Alik'r Desert,533.875,-409.9921875,-2,Desert,Brown,0.5,
131104,Rocks,1,WOD_Rocks_Flat_Brown_Medium_05,606,389,60610138920,101,20,Alik'r Desert,606.7890625,-389.84375,-171,Desert,Brown,0.5,
131105,Rocks,1,WOD_Rocks_Flat_Brown_Medium_06,398,468,3981746827,17,27,Alik'r Desert,398.1328125,-468.7890625,-94,Desert,Brown,0.5,
131106,Rocks,1,WOD_Rocks_Flat_Brown_Medium_07,395,452,3955345246,53,46,Alik'r Desert,395.4140625,-452.640625,100,Desert,Brown,0.5,
131107,Rocks,1,WOD_Rocks_Flat_Brown_Medium_08,570,415,57011241544,112,44,Alik'r Desert,570.875,-415.65625,83,Desert,Brown,0.5,
131108,Rocks,1,WOD_Rocks_Flat_Brown_Medium_09,375,477,3751947703,19,3,Alik'r Desert,375.1484375,-477.9765625,-110,Desert,Brown,0.5,
131109,Rocks,1,WOD_Rocks_Flat_Brown_Medium_10,338,463,33811446310,114,10,Alik'r Desert,338.890625,-463.921875,-80,Desert,Brown,0.5,
131110,Rocks,1,WOD_Rocks_Flat_Brown_Medium_11,517,415,51710741511,107,11,Alik'r Desert,517.8359375,-415.9140625,75,Desert,Brown,0.5,
131111,Rocks,1,WOD_Rocks_Flat_Brown_Medium_12,518,390,5187639011,76,11,Alik'r Desert,518.59375,-390.9140625,-35,Subtropical,Brown,0.5,
131112,Rocks,1,WOD_Rocks_Flat_Brown_Large_01,341,418,34110841854,108,54,Alik'r Desert,341.84375,-418.578125,-42,Desert,Brown,0.5,
131113,Rocks,1,WOD_Rocks_Flat_Brown_Large_02,522,401,52210040164,100,64,Alik'r Desert,522.78125,-401.5,-86,Desert,Brown,0.5,
131114,Rocks,1,WOD_Rocks_Flat_Brown_Large_03,495,436,4951943667,19,67,Alik'r Desert,495.1484375,-436.4765625,-6,Desert,Brown,0.5,
131115,Rocks,1,WOD_Rocks_Flat_Brown_Large_04,271,456,2714545677,45,77,Alik'r Desert,271.3515625,-456.3984375,140,Desert,Brown,0.5,
131116,Rocks,1,WOD_Rocks_Flat_Brown_Large_05,343,479,3437547982,75,82,Alik'r Desert,343.5859375,-479.359375,119,Desert,Brown,0.5,
131117,Rocks,1,WOD_Rocks_Flat_Brown_Large_06,378,442,3785444275,54,75,Alik'r Desert,378.421875,-442.4140625,46,Desert,Brown,0.5,
131118,Rocks,1,WOD_Rocks_Flat_Brown_Large_07,592,388,5928538896,85,96,Alik'r Desert,592.6640625,-388.25,59,Desert,Brown,0.5,
131119,Rocks,1,WOD_Rocks_Flat_Brown_Large_08,222,494,2226849413,68,13,Alik'r Desert,222.53125,-494.8984375,-160,Desert,Brown,0.5,
131120,Rocks,1,WOD_Rocks_Flat_Brown_Large_09,277,462,2774846299,48,99,Alik'r Desert,277.375,-462.2265625,-91,Desert,Brown,0.5,
131121,Rocks,1,WOD_Rocks_Flat_Brown_Small_01,616,399,6167639975,76,75,Alik'r Desert,616.59375,-399.4140625,-159,Desert,Brown,0.5,
131122,Rocks,1,WOD_Rocks_Flat_Brown_Small_02,371,409,3713840963,38,63,Alik'r Desert,371.296875,-409.5078125,-66,Desert,Brown,0.5,
131123,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,259,485,2595148520,51,20,Alik'r Desert,259.3984375,-485.84375,104,Desert,Brown,0.5,
131124,Rocks,1,WOD_Rocks_Flat_Brown_Small_05,414,488,4142048888,20,88,Alik'r Desert,414.15625,-488.3125,-126,Desert,Brown,0.5,
131125,Rocks,1,WOD_Rocks_Flat_Brown_Small_06,368,440,36811344069,113,69,Alik'r Desert,368.8828125,-440.4609375,36,Desert,Brown,0.5,
131126,Rocks,1,WOD_Rocks_Flat_Brown_Small_07,347,487,3473548758,35,58,Alik'r Desert,347.2734375,-487.546875,-161,Desert,Brown,0.5,
131127,Rocks,1,WOD_Rocks_Flat_Brown_Small_08,331,455,33151455101,51,101,Alik'r Desert,331.3984375,-455.2109375,1,Desert,Brown,0.5,
131128,Rocks,1,WOD_Rocks_Flat_Brown_Small_09,623,404,62310840447,108,47,Alik'r Desert,623.84375,-404.6328125,-113,Desert,Brown,0.5,
131129,Rocks,1,WOD_Rocks_Flat_Brown_Small_10,328,459,32895459109,95,109,Alik'r Desert,328.7421875,-459.1484375,96,Desert,Brown,0.5,
131130,Rocks,1,WOD_Rocks_Flat_Brown_Medium_01,296,464,2968946457,89,57,Alik'r Desert,296.6953125,-464.5546875,98,Desert,Brown,0.5,
131131,Rocks,1,WOD_Rocks_Flat_Brown_Medium_02,441,456,44111845651,118,51,Alik'r Desert,441.921875,-456.6015625,-113,Desert,Brown,0.5,
131132,Rocks,1,WOD_Rocks_Flat_Brown_Medium_03,356,438,3560743888,7,88,Alik'r Desert,356.0546875,-438.3125,96,Desert,Brown,0.5,
131133,Rocks,1,WOD_Rocks_Flat_Brown_Medium_04,400,437,40013437126,13,126,Alik'r Desert,400.1015625,-437.015625,-122,Desert,Brown,0.5,
131134,Rocks,1,WOD_Rocks_Flat_Brown_Medium_06,278,454,2783845407,38,7,Alik'r Desert,278.296875,-454.9453125,-160,Desert,Brown,0.5,
131135,Rocks,1,WOD_Rocks_Flat_Brown_Medium_07,402,438,402126438101,126,101,Alik'r Desert,402.984375,-438.2109375,-100,Desert,Brown,0.5,
131136,Rocks,1,WOD_Rocks_Flat_Brown_Medium_08,313,473,3135147327,51,27,Alik'r Desert,313.3984375,-473.7890625,69,Desert,Brown,0.5,
131137,Rocks,1,WOD_Rocks_Flat_Brown_Medium_09,349,475,34911947554,119,54,Alik'r Desert,349.9296875,-475.578125,-132,Desert,Brown,0.5,
131138,Rocks,1,WOD_Rocks_Flat_Brown_Medium_10,299,463,2993846375,38,75,Alik'r Desert,299.296875,-463.4140625,134,Desert,Brown,0.5,
131139,Rocks,1,WOD_Rocks_Flat_Brown_Medium_11,353,484,35312048446,120,46,Alik'r Desert,353.9375,-484.640625,74,Desert,Brown,0.5,
131140,Rocks,1,WOD_Rocks_Flat_Brown_Medium_12,331,427,3316242739,62,39,Alik'r Desert,331.484375,-427.6953125,-49,Desert,Brown,0.5,
131141,Rocks,1,WOD_Rocks_Flat_Brown_Large_02,373,492,3737549281,75,81,Alik'r Desert,373.5859375,-492.3671875,-20,Desert,Brown,0.5,
131142,Rocks,1,WOD_Rocks_Flat_Brown_Large_03,508,402,5083440206,34,6,Alik'r Desert,508.265625,-402.953125,107,Desert,Brown,0.5,
131143,Rocks,1,WOD_Rocks_Flat_Brown_Large_04,285,486,2851048691,10,91,Alik'r Desert,285.078125,-486.2890625,92,Desert,Brown,0.5,
131144,Rocks,1,WOD_Rocks_Flat_Brown_Large_05,576,424,5764942489,49,89,Alik'r Desert,576.3828125,-424.3046875,-47,Desert,Brown,0.5,
131145,Rocks,1,WOD_Rocks_Flat_Brown_Large_06,593,404,5939940486,99,86,Alik'r Desert,593.7734375,-404.328125,-174,Desert,Brown,0.5,
131146,Rocks,1,WOD_Rocks_Flat_Brown_Large_07,391,426,3910342620,3,20,Alik'r Desert,391.0234375,-426.84375,146,Desert,Brown,0.5,
131147,Rocks,1,WOD_Rocks_Flat_Brown_Large_09,618,421,6182342111,23,11,Alik'r Desert,618.1796875,-421.9140625,-132,Desert,Brown,0.5,
131149,Rocks,1,WOD_Rocks_Flat_Brown_Small_02,260,479,26011447978,114,78,Alik'r Desert,260.890625,-479.390625,-10,Desert,Brown,0.5,
131150,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,320,479,3207747933,77,33,Alik'r Desert,320.6015625,-479.7421875,179,Desert,Brown,0.5,
131151,Rocks,1,WOD_Rocks_Flat_Brown_Small_04,257,459,25712145915,121,15,Alik'r Desert,257.9453125,-459.8828125,-99,Desert,Brown,0.5,
131152,Rocks,1,WOD_Rocks_Flat_Brown_Small_05,276,492,2764049220,40,20,Alik'r Desert,276.3125,-492.84375,-156,Desert,Brown,0.5,
131153,Rocks,1,WOD_Rocks_Flat_Brown_Small_06,250,495,2506649598,66,98,Alik'r Desert,250.515625,-495.234375,124,Desert,Brown,0.5,
131154,Rocks,1,WOD_Rocks_Flat_Brown_Small_07,464,467,4647146763,71,63,Alik'r Desert,464.5546875,-467.5078125,-4,Desert,Brown,0.5,
131155,Rocks,1,WOD_Rocks_Flat_Brown_Small_08,344,485,3448848560,88,60,Alik'r Desert,344.6875,-485.53125,-55,Desert,Brown,0.5,
131156,Rocks,1,WOD_Rocks_Flat_Brown_Small_09,472,465,47294465115,94,115,Alik'r Desert,472.734375,-465.1015625,-133,Desert,Brown,0.5,
131157,Rocks,1,WOD_Rocks_Flat_Brown_Small_10,234,483,2347648395,76,95,Alik'r Desert,234.59375,-483.2578125,118,Desert,Brown,0.5,
131158,Rocks,1,WOD_Rocks_Flat_Brown_Medium_01,537,393,53711639339,116,39,Alik'r Desert,537.90625,-393.6953125,15,Desert,Brown,0.5,
131159,Rocks,1,WOD_Rocks_Flat_Brown_Medium_02,450,468,45010146828,101,28,Alik'r Desert,450.7890625,-468.78125,163,Desert,Brown,0.5,
131161,Rocks,1,WOD_Rocks_Flat_Brown_Medium_04,443,492,44310649207,106,7,Alik'r Desert,443.828125,-492.9453125,-75,Desert,Brown,0.5,
131162,Rocks,1,WOD_Rocks_Flat_Brown_Medium_05,269,492,2694649277,46,77,Alik'r Desert,269.359375,-492.3984375,-152,Desert,Brown,0.5,
131163,Rocks,1,WOD_Rocks_Flat_Brown_Medium_06,256,475,25612347516,123,16,Alik'r Desert,256.9609375,-475.875,125,Desert,Brown,0.5,
131164,Rocks,1,WOD_Rocks_Flat_Brown_Medium_07,335,450,3359145002,91,2,Alik'r Desert,335.7109375,-450.984375,-102,Desert,Brown,0.5,
131165,Rocks,1,WOD_Rocks_Flat_Brown_Medium_08,304,485,3042748554,27,54,Alik'r Desert,304.2109375,-485.578125,-57,Desert,Brown,0.5,
131166,Rocks,1,WOD_Rocks_Flat_Brown_Medium_10,489,418,4897441884,74,84,Alik'r Desert,489.578125,-418.34375,-65,Desert,Brown,0.5,
131167,Rocks,1,WOD_Rocks_Flat_Brown_Medium_11,545,407,5455840771,58,71,Alik'r Desert,545.453125,-407.4453125,33,Desert,Brown,0.5,
131168,Rocks,1,WOD_Rocks_Flat_Brown_Medium_12,417,489,4178548976,85,76,Alik'r Desert,417.6640625,-489.40625,108,Desert,Brown,0.5,
131169,Rocks,1,WOD_Rocks_Flat_Brown_Large_01,387,493,3877249323,72,23,Alik'r Desert,387.5625,-493.8203125,60,Desert,Brown,0.5,
131170,Rocks,1,WOD_Rocks_Flat_Brown_Large_02,255,455,25510445586,104,86,Alik'r Desert,255.8125,-455.328125,-129,Desert,Brown,0.5,
131171,Rocks,1,WOD_Rocks_Flat_Brown_Large_03,376,461,3761146124,11,24,Alik'r Desert,376.0859375,-461.8125,-63,Desert,Brown,0.5,
131172,Rocks,1,WOD_Rocks_Flat_Brown_Large_04,466,480,4665848027,58,27,Alik'r Desert,466.453125,-480.7890625,-82,Desert,Brown,0.5,
131173,Rocks,1,WOD_Rocks_Flat_Brown_Large_05,551,406,5512540664,25,64,Alik'r Desert,551.1953125,-406.5,-99,Desert,Brown,0.5,
131174,Rocks,1,WOD_Rocks_Flat_Brown_Large_06,365,484,36510948484,109,84,Alik'r Desert,365.8515625,-484.34375,87,Desert,Brown,0.5,
131175,Rocks,1,WOD_Rocks_Flat_Brown_Large_07,521,423,5213042370,30,70,Alik'r Desert,521.234375,-423.453125,40,Desert,Brown,0.5,
131176,Rocks,1,WOD_Rocks_Flat_Brown_Large_08,575,428,5752842870,28,70,Alik'r Desert,575.21875,-428.453125,-13,Desert,Brown,0.5,
131177,Rocks,1,WOD_Rocks_Flat_Brown_Small_01,352,441,3521844148,18,48,Alik'r Desert,352.140625,-441.625,178,Desert,Brown,0.5,
131178,Rocks,1,WOD_Rocks_Flat_Brown_Small_02,385,442,3854344280,43,80,Alik'r Desert,385.3359375,-442.375,77,Desert,Brown,0.5,
131179,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,252,483,25226483102,26,102,Alik'r Desert,252.203125,-483.203125,33,Desert,Brown,0.5,
131180,Rocks,1,WOD_Rocks_Flat_Brown_Small_04,271,475,2717847583,78,83,Alik'r Desert,271.609375,-475.3515625,-57,Desert,Brown,0.5,
131181,Rocks,1,WOD_Rocks_Flat_Brown_Small_06,525,411,52527411128,27,128,Alik'r Desert,525.2109375,-411.0,57,Desert,Brown,0.5,
131182,Rocks,1,WOD_Rocks_Flat_Brown_Small_08,350,464,35012464106,12,106,Alik'r Desert,350.09375,-464.171875,-173,Desert,Brown,0.5,
131184,Rocks,1,WOD_Rocks_Flat_Brown_Small_10,218,496,2184949610,49,10,Alik'r Desert,218.3828125,-496.921875,20,Desert,Brown,0.5,
131185,Rocks,1,WOD_Rocks_Flat_Brown_Medium_01,526,398,5265639811,56,11,Alik'r Desert,526.4375,-398.9140625,-30,Desert,Brown,0.5,
131186,Rocks,1,WOD_Rocks_Flat_Brown_Medium_02,536,400,53610240087,102,87,Alik'r Desert,536.796875,-400.3203125,-138,Desert,Brown,0.5,
131187,Rocks,1,WOD_Rocks_Flat_Brown_Medium_03,564,379,5648237996,82,96,Alik'r Desert,564.640625,-379.25,-178,Desert,Brown,0.5,
131188,Rocks,1,WOD_Rocks_Flat_Brown_Medium_05,286,493,2863249382,32,82,Alik'r Desert,286.25,-493.359375,-93,Desert,Brown,0.5,
131190,Rocks,1,WOD_Rocks_Flat_Brown_Medium_07,254,485,2544248598,42,98,Alik'r Desert,254.328125,-485.234375,48,Desert,Brown,0.5,
131191,Rocks,1,WOD_Rocks_Flat_Brown_Medium_08,626,425,6268342589,83,89,Alik'r Desert,626.6484375,-425.3046875,-142,Desert,Brown,0.5,
131192,Rocks,1,WOD_Rocks_Flat_Brown_Medium_09,260,457,2603345777,33,77,Alik'r Desert,260.2578125,-457.3984375,-67,Desert,Brown,0.5,
131193,Rocks,1,WOD_Rocks_Flat_Brown_Medium_10,416,486,416112486125,112,125,Alik'r Desert,416.875,-486.0234375,-170,Desert,Brown,0.5,
131194,Rocks,1,WOD_Rocks_Flat_Brown_Medium_11,526,418,5267041887,70,87,Alik'r Desert,526.546875,-418.3203125,-62,Desert,Brown,0.5,
131195,Rocks,1,WOD_Rocks_Flat_Brown_Medium_12,548,417,548114417105,114,105,Alik'r Desert,548.890625,-417.1796875,33,Desert,Brown,0.5,
131196,Rocks,1,WOD_Rocks_Flat_Brown_Large_02,251,474,25111347414,113,14,Alik'r Desert,251.8828125,-474.890625,-93,Desert,Brown,0.5,
131197,Rocks,1,WOD_Rocks_Flat_Brown_Large_03,527,448,5273544885,35,85,Alik'r Desert,527.2734375,-448.3359375,63,Desert,Brown,0.5,
131198,Rocks,1,WOD_Rocks_Flat_Brown_Large_04,539,391,5398339178,83,78,Alik'r Desert,539.6484375,-391.390625,74,Desert,Brown,0.5,
131199,Rocks,1,WOD_Rocks_Flat_Brown_Large_05,334,430,3342743089,27,89,Alik'r Desert,334.2109375,-430.3046875,45,Desert,Brown,0.5,
131200,Rocks,1,WOD_Rocks_Flat_Brown_Large_06,251,491,251118491127,118,127,Alik'r Desert,251.921875,-491.0078125,-76,Desert,Brown,0.5,
131201,Rocks,1,WOD_Rocks_Flat_Brown_Large_07,362,445,362126445107,126,107,Alik'r Desert,362.984375,-445.1640625,82,Desert,Brown,0.5,
131202,Rocks,1,WOD_Rocks_Flat_Brown_Large_08,215,485,2153448575,34,75,Alik'r Desert,215.265625,-485.4140625,-137,Desert,Brown,0.5,
131203,Rocks,1,WOD_Rocks_Flat_Brown_Large_09,232,495,2320349554,3,54,Alik'r Desert,232.0234375,-495.578125,-4,Desert,Brown,0.5,
131204,Rocks,1,WOD_Rocks_Flat_Brown_Small_01,572,436,5727043693,70,93,Alik'r Desert,572.546875,-436.2734375,99,Desert,Brown,0.5,
131205,Rocks,1,WOD_Rocks_Flat_Brown_Small_02,452,448,45232448123,32,123,Alik'r Desert,452.25,-448.0390625,-137,Desert,Brown,0.5,
131206,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,564,400,5640840057,8,57,Alik'r Desert,564.0625,-400.5546875,-123,Desert,Brown,0.5,
131207,Rocks,1,WOD_Rocks_Flat_Brown_Small_04,537,444,5373244442,32,42,Alik'r Desert,537.25,-444.671875,27,Desert,Brown,0.5,
131208,Rocks,1,WOD_Rocks_Flat_Brown_Small_05,327,477,32758477111,58,111,Alik'r Desert,327.453125,-477.1328125,-105,Desert,Brown,0.5,
131209,Rocks,1,WOD_Rocks_Flat_Brown_Small_06,395,462,39511946281,119,81,Alik'r Desert,395.9296875,-462.3671875,-55,Desert,Brown,0.5,
131210,Rocks,1,WOD_Rocks_Flat_Brown_Small_08,630,422,63011342286,113,86,Alik'r Desert,630.8828125,-422.328125,-5,Desert,Brown,0.5,
131211,Rocks,1,WOD_Rocks_Flat_Brown_Small_09,375,499,375108499118,108,118,Alik'r Desert,375.84375,-499.078125,80,Desert,Brown,0.5,
131212,Rocks,1,WOD_Rocks_Flat_Brown_Small_10,534,439,53410243917,102,17,Alik'r Desert,534.796875,-439.8671875,81,Desert,Brown,0.5,
131213,Rocks,1,WOD_Rocks_Flat_Brown_Medium_01,572,403,5729440335,94,35,Alik'r Desert,572.734375,-403.7265625,49,Desert,Brown,0.5,
131214,Rocks,1,WOD_Rocks_Flat_Brown_Medium_02,411,488,4116348840,63,40,Alik'r Desert,411.4921875,-488.6875,161,Desert,Brown,0.5,
131216,Rocks,1,WOD_Rocks_Flat_Brown_Medium_04,358,437,35811643778,116,78,Alik'r Desert,358.90625,-437.390625,114,Desert,Brown,0.5,
131217,Rocks,1,WOD_Rocks_Flat_Brown_Medium_05,383,484,38310048475,100,75,Alik'r Desert,383.78125,-484.4140625,12,Desert,Brown,0.5,
131218,Rocks,1,WOD_Rocks_Flat_Brown_Medium_06,405,494,4057149462,71,62,Alik'r Desert,405.5546875,-494.515625,-82,Desert,Brown,0.5,
131219,Rocks,1,WOD_Rocks_Flat_Brown_Medium_07,391,470,3911647002,16,2,Alik'r Desert,391.125,-470.984375,111,Desert,Brown,0.5,
131220,Rocks,1,WOD_Rocks_Flat_Brown_Medium_08,555,424,5559042433,90,33,Alik'r Desert,555.703125,-424.7421875,-81,Desert,Brown,0.5,
131221,Rocks,1,WOD_Rocks_Flat_Brown_Medium_09,537,426,53711742636,117,36,Alik'r Desert,537.9140625,-426.71875,162,Desert,Brown,0.5,
131222,Rocks,1,WOD_Rocks_Flat_Brown_Medium_10,344,470,3441447074,14,74,Alik'r Desert,344.109375,-470.421875,71,Desert,Brown,0.5,
131223,Rocks,1,WOD_Rocks_Flat_Brown_Medium_11,490,426,49053426108,53,108,Alik'r Desert,490.4140625,-426.15625,-35,Desert,Brown,0.5,
131224,Rocks,1,WOD_Rocks_Flat_Brown_Medium_12,412,428,41218428112,18,112,Alik'r Desert,412.140625,-428.125,7,Desert,Brown,0.5,
131225,Rocks,1,WOD_Rocks_Flat_Brown_Large_01,328,481,32811448163,114,63,Alik'r Desert,328.890625,-481.5078125,180,Desert,Brown,0.5,
131226,Rocks,1,WOD_Rocks_Flat_Brown_Large_02,571,385,57110238549,102,49,Alik'r Desert,571.796875,-385.6171875,-156,Desert,Brown,0.5,
131227,Rocks,1,WOD_Rocks_Flat_Brown_Large_03,339,429,33922429104,22,104,Alik'r Desert,339.171875,-429.1875,136,Desert,Brown,0.5,
131228,Rocks,1,WOD_Rocks_Flat_Brown_Large_04,342,449,342123449113,123,113,Alik'r Desert,342.9609375,-449.1171875,-108,Desert,Brown,0.5,
131229,Rocks,1,WOD_Rocks_Flat_Brown_Large_06,608,432,6080643295,6,95,Alik'r Desert,608.046875,-432.2578125,-171,Desert,Brown,0.5,
131230,Rocks,1,WOD_Rocks_Flat_Brown_Large_07,256,462,2564946243,49,43,Alik'r Desert,256.3828125,-462.6640625,-110,Desert,Brown,0.5,
131231,Rocks,1,WOD_Rocks_Flat_Brown_Large_08,343,464,3433346415,33,15,Alik'r Desert,343.2578125,-464.8828125,-65,Desert,Brown,0.5,
131232,Rocks,1,WOD_Rocks_Flat_Brown_Large_09,355,449,3556444966,64,66,Alik'r Desert,355.5,-449.484375,-22,Desert,Brown,0.5,
131233,Rocks,1,WOD_Rocks_Flat_Brown_Small_01,306,461,3061646138,16,38,Alik'r Desert,306.125,-461.703125,-5,Desert,Brown,0.5,
131234,Rocks,1,WOD_Rocks_Flat_Brown_Small_02,488,419,4880241908,2,8,Alik'r Desert,488.015625,-419.9375,-67,Desert,Brown,0.5,
131235,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,423,492,42312492128,12,128,Alik'r Desert,423.09375,-492.0,-110,Desert,Brown,0.5,
131236,Rocks,1,WOD_Rocks_Flat_Brown_Small_04,500,399,50010399128,10,128,Alik'r Desert,500.078125,-399.0,-151,Desert,Brown,0.5,
131237,Rocks,1,WOD_Rocks_Flat_Brown_Small_05,616,399,6164039910,40,10,Alik'r Desert,616.3125,-399.921875,81,Desert,Brown,0.5,
131238,Rocks,1,WOD_Rocks_Flat_Brown_Small_06,332,481,3328548186,85,86,Alik'r Desert,332.6640625,-481.328125,36,Desert,Brown,0.5,
131239,Rocks,1,WOD_Rocks_Flat_Brown_Small_07,507,434,50711043482,110,82,Alik'r Desert,507.859375,-434.359375,-123,Desert,Brown,0.5,
131240,Rocks,1,WOD_Rocks_Flat_Brown_Small_08,505,445,5052644514,26,14,Alik'r Desert,505.203125,-445.890625,113,Desert,Brown,0.5,
131241,Rocks,1,WOD_Rocks_Flat_Brown_Small_09,372,472,37238472109,38,109,Alik'r Desert,372.296875,-472.1484375,-19,Desert,Brown,0.5,
131242,Rocks,1,WOD_Rocks_Flat_Brown_Small_10,560,426,56011742676,117,76,Alik'r Desert,560.9140625,-426.40625,-138,Desert,Brown,0.5,
131243,Rocks,1,WOD_Rocks_Flat_Brown_Medium_01,502,437,5028643784,86,84,Alik'r Desert,502.671875,-437.34375,157,Desert,Brown,0.5,
131244,Rocks,1,WOD_Rocks_Flat_Brown_Medium_02,301,482,3013848286,38,86,Alik'r Desert,301.296875,-482.328125,102,Desert,Brown,0.5,
131245,Rocks,1,WOD_Rocks_Flat_Brown_Medium_03,623,427,62306427123,6,123,Alik'r Desert,623.046875,-427.0390625,8,Desert,Brown,0.5,
131246,Rocks,1,WOD_Rocks_Flat_Brown_Medium_04,581,427,5819242710,92,10,Alik'r Desert,581.71875,-427.921875,69,Desert,Brown,0.5,
131247,Rocks,1,WOD_Rocks_Flat_Brown_Medium_05,437,499,4375349994,53,94,Alik'r Desert,437.4140625,-499.265625,132,Desert,Brown,0.5,
131248,Rocks,1,WOD_Rocks_Flat_Brown_Medium_06,375,466,3752246648,22,48,Alik'r Desert,375.171875,-466.625,49,Desert,Brown,0.5,
131249,Rocks,1,WOD_Rocks_Flat_Brown_Medium_08,376,461,37611846181,118,81,Alik'r Desert,376.921875,-461.3671875,-168,Desert,Brown,0.5,
131250,Rocks,1,WOD_Rocks_Flat_Brown_Medium_09,351,483,3519948324,99,24,Alik'r Desert,351.7734375,-483.8125,-85,Desert,Brown,0.5,
131251,Rocks,1,WOD_Rocks_Flat_Brown_Medium_10,513,442,51310044229,100,29,Alik'r Desert,513.78125,-442.7734375,20,Desert,Brown,0.5,
131252,Rocks,1,WOD_Rocks_Flat_Brown_Medium_11,543,409,5433440996,34,96,Alik'r Desert,543.265625,-409.25,75,Desert,Brown,0.5,
131253,Rocks,1,WOD_Rocks_Flat_Brown_Medium_12,544,438,54410943893,109,93,Alik'r Desert,544.8515625,-438.2734375,-110,Desert,Brown,0.5,
131254,Rocks,1,WOD_Rocks_Flat_Brown_Large_02,572,403,5725540374,55,74,Alik'r Desert,572.4296875,-403.421875,22,Desert,Brown,0.5,
131255,Rocks,1,WOD_Rocks_Flat_Brown_Large_03,571,408,5714740898,47,98,Alik'r Desert,571.3671875,-408.234375,-60,Desert,Brown,0.5,
131256,Rocks,1,WOD_Rocks_Flat_Brown_Large_04,316,438,3164143888,41,88,Alik'r Desert,316.3203125,-438.3125,-164,Desert,Brown,0.5,
131257,Rocks,1,WOD_Rocks_Flat_Brown_Large_05,555,390,5559639052,96,52,Alik'r Desert,555.75,-390.59375,-90,Desert,Brown,0.5,
131258,Rocks,1,WOD_Rocks_Flat_Brown_Large_06,571,416,5716141638,61,38,Alik'r Desert,571.4765625,-416.703125,25,Desert,Brown,0.5,
131259,Rocks,1,WOD_Rocks_Flat_Brown_Large_07,461,454,4614945422,49,22,Alik'r Desert,461.3828125,-454.828125,-156,Desert,Brown,0.5,
131260,Rocks,1,WOD_Rocks_Flat_Brown_Large_08,625,420,62512142009,121,9,Alik'r Desert,625.9453125,-420.9296875,-82,Desert,Brown,0.5,
131261,Rocks,1,WOD_Rocks_Flat_Brown_Large_09,313,485,3135848597,58,97,Alik'r Desert,313.453125,-485.2421875,13,Desert,Brown,0.5,
131262,Rocks,1,WOD_Rocks_Flat_Brown_Small_01,360,469,3600946910,9,10,Alik'r Desert,360.0703125,-469.921875,-143,Desert,Brown,0.5,
131263,Rocks,1,WOD_Rocks_Flat_Brown_Small_02,382,497,3824849717,48,17,Alik'r Desert,382.375,-497.8671875,-3,Desert,Brown,0.5,
131264,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,329,483,32911848336,118,36,Alik'r Desert,329.921875,-483.71875,173,Desert,Brown,0.5,
131265,Rocks,1,WOD_Rocks_Flat_Brown_Small_05,377,481,3773648143,36,43,Alik'r Desert,377.28125,-481.6640625,-55,Desert,Brown,0.5,
131266,Rocks,1,WOD_Rocks_Flat_Brown_Small_06,294,452,29410645205,106,5,Alik'r Desert,294.828125,-452.9609375,179,Desert,Brown,0.5,
131267,Rocks,1,WOD_Rocks_Flat_Brown_Small_07,573,430,5736743041,67,41,Alik'r Desert,573.5234375,-430.6796875,157,Desert,Brown,0.5,
131269,Rocks,1,WOD_Rocks_Flat_Brown_Small_09,541,394,5412239429,22,29,Alik'r Desert,541.171875,-394.7734375,57,Desert,Brown,0.5,
131270,Rocks,1,WOD_Rocks_Flat_Brown_Small_10,458,471,45819471102,19,102,Alik'r Desert,458.1484375,-471.203125,135,Desert,Brown,0.5,
131271,Rocks,1,WOD_Rocks_Flat_Brown_Medium_01,347,453,3478445354,84,54,Alik'r Desert,347.65625,-453.578125,133,Desert,Brown,0.5,
131272,Rocks,1,WOD_Rocks_Flat_Brown_Medium_03,404,425,4041042585,10,85,Alik'r Desert,404.078125,-425.3359375,36,Desert,Brown,0.5,
131274,Rocks,1,WOD_Rocks_Flat_Brown_Medium_05,393,430,3936643066,66,66,Alik'r Desert,393.515625,-430.484375,149,Desert,Brown,0.5,
131275,Rocks,1,WOD_Rocks_Flat_Brown_Medium_06,354,441,3546144173,61,73,Alik'r Desert,354.4765625,-441.4296875,56,Desert,Brown,0.5,
131276,Rocks,1,WOD_Rocks_Flat_Brown_Medium_07,365,458,3656445869,64,69,Alik'r Desert,365.5,-458.4609375,-77,Desert,Brown,0.5,
131277,Rocks,1,WOD_Rocks_Flat_Brown_Medium_08,346,412,3469341215,93,15,Alik'r Desert,346.7265625,-412.8828125,-103,Subtropical,Brown,0.5,
